customer_unique_id,clv_tier,predicted_clv_12m,monetary_value,frequency,will_repeat,repeat_purchase_probability,delivery_delay_days,delay_band,review_score
003db7adfcdc49857b095a50191b6c9d,Gold,12.733239335441883,0.0,0.0,0,0.4802083484583859,-10.0,Arrived early,4.0
003e28cb6fab8a0901bff9229612375f,Bronze,5.334935344287096,0.0,0.0,0,0.5095743010651181,-19.0,Arrived 14+ days early,5.0
003e2af81ea3c72fbdd093f07724a4de,Gold,12.055036905818156,0.0,0.0,0,0.4871827986863425,-15.0,Arrived 14+ days early,4.0
003f4901fdb60ae9c1e2538b84c208e1,Silver,8.16095056613092,0.0,0.0,0,0.4044885636378034,-5.0,Arrived early,5.0
003fb95e849e71e732629d94bb92762f,Platinum,18.938780007536288,0.0,0.0,0,0.494284356688663,-13.0,Arrived early,5.0
003fee4ca17927283128c7ddc6f9311b,Platinum,13.009565664448784,0.0,0.0,0,0.4437542782104149,13.0,Arrived late,3.0
004177f7bf62929186b32c7fdaa6157b,Silver,7.654121757894551,0.0,0.0,0,0.5425827001514633,-29.0,Arrived 14+ days early,1.0
004256f082951ec189a4962b6788c214,Gold,11.171913551824522,0.0,0.0,0,0.4476079366457628,-7.0,Arrived early,5.0
004288347e5e88a27ded2bb23747066c,Bronze,5.712223270842551,103.28,1.0,1,0.5033716204369162,-14.0,Arrived 14+ days early,5.0
0042dcca0ae57aaec6e808edc31a2d48,Silver,8.394939421567909,0.0,0.0,0,0.5396413803598504,-25.0,Arrived 14+ days early,4.0
0042dfa8925d6eb23e471ec350454f04,Platinum,18.40675935841043,0.0,0.0,0,0.4760494064124936,-6.0,Arrived early,5.0
0043d65f8039b4a4d43bc7b0f450ac2c,Bronze,5.627400839225491,0.0,0.0,0,0.4996275713263107,-13.0,Arrived early,5.0
00444f48f6c9b55657e49435ce3a97ca,Bronze,6.066149499849827,0.0,0.0,0,0.4906367424291483,-11.0,Arrived early,4.0
00446a03d7a34d191507c9e42870d0a5,Bronze,5.284404834071633,0.0,0.0,0,0.499367187613792,-14.0,Arrived 14+ days early,5.0
004493e0b0a37317d25665d340c0677d,Platinum,14.55616276578416,0.0,0.0,0,0.5823468822912298,-45.0,Arrived 14+ days early,3.0
0045e9ad4d6c85d2323a7ab374b76183,Platinum,15.391709600040114,0.0,0.0,0,0.5142039983902033,-19.0,Arrived 14+ days early,5.0
0046311f458d8041b00063cb99482903,Bronze,6.614969891823603,0.0,0.0,0,0.3821417614924068,78.0,Arrived 14+ days late,5.0
0047f3e16441284d757a8963344f6c59,Bronze,6.935825261462858,0.0,0.0,0,0.4826996934784164,-9.0,Arrived early,4.0
0048706e497cfba0b689e1e3497bc99e,Platinum,20.91649924308025,0.0,0.0,0,0.4582639076993248,-4.0,Arrived early,4.0
0048a779a98a7848514096ff04046079,Platinum,19.993728954495523,0.0,0.0,0,0.4803985322813509,-8.0,Arrived early,5.0
0049a16516d38fc2246696172a257f16,Silver,8.928747624102936,0.0,0.0,0,0.4977247092916539,-13.0,Arrived early,5.0
0049dadc30da6a277c1e9d371df5a66f,Bronze,6.104295787147457,0.0,0.0,0,0.4728767514768455,-1.0,Arrived early,3.0
0049db44bfd6cee26ac9c649329ff6ea,Bronze,5.291563708732118,0.0,0.0,0,0.43057568678358,-7.0,Arrived early,2.0
0049ec2d7a5818d0e4b3f4735cec2458,Platinum,17.81223449195991,0.0,0.0,0,0.491536773761718,-11.0,Arrived early,5.0
004a432489f6630c6dfd3fc4454603f5,Silver,8.663128662265342,0.0,0.0,0,0.4266678985081348,-16.0,Arrived 14+ days early,5.0
004b45ec5c64187465168251cd1c9c2f,Platinum,13.923766177275684,0.0,0.0,0,0.5521806052928243,-22.0,Arrived 14+ days early,5.0
004b9b1634b7becda8eec4e96bced882,Platinum,19.62696437790578,0.0,0.0,0,0.4693142364794695,-5.0,Arrived early,5.0
004d17fa2cb102a7c4817f040c884e59,Gold,10.024319899460275,0.0,0.0,0,0.4918828076170801,-14.0,Arrived 14+ days early,5.0
004df63539fd5e38d4b0a0506de7549c,Platinum,17.53124028620976,0.0,0.0,0,0.5186261424547136,-21.0,Arrived 14+ days early,3.0
004ed862ea4e55f18868d3d782d10879,Bronze,6.672064213657547,0.0,0.0,0,0.4964756438338852,-19.0,Arrived 14+ days early,3.0
004f84d065096f3cedd26cf0adc80b9d,Gold,12.42657038438166,0.0,0.0,0,0.4895804894298434,-8.0,Arrived early,4.0
00504b68faa074d0f40adcb4f7727f71,Platinum,20.37713382097441,0.0,0.0,0,0.5387001573450776,-31.0,Arrived 14+ days early,3.0
0050dcff37f8b9ff611d245e30572b46,Gold,12.733239335441883,0.0,0.0,0,0.5365775444077512,-22.0,Arrived 14+ days early,5.0
00522457bba00bba576a34fd9b4808fd,Bronze,5.4771897112232,0.0,0.0,0,0.5047517126099885,-14.0,Arrived 14+ days early,5.0
005226be8d5b972d0f72b4e8a79f322b,Gold,11.486320761583508,0.0,0.0,0,0.5181015678147006,-19.0,Arrived 14+ days early,5.0
00539155ce68fbe677934aebdb17e09b,Gold,12.599813727631268,0.0,0.0,0,0.4656831101564841,-7.0,Arrived early,4.0
00543330561a9088f8b3879114a7b008,Silver,8.249320321382825,0.0,0.0,0,0.5299210028064962,-21.0,Arrived 14+ days early,5.0
0055b522bc89cbfbf376d8b59a628470,Bronze,5.263046080839416,0.0,0.0,0,0.533628208719342,-22.0,Arrived 14+ days early,5.0
0055bbb9c95f6acb8db89d1f6c316407,Gold,10.051312167728993,0.0,0.0,0,0.4985956207531315,-7.0,Arrived early,5.0
0056c2dd794a5eede6164dcae635875a,Platinum,19.993728954495523,0.0,0.0,0,0.490650704144992,-10.0,Arrived early,5.0
0056f26cb8f20916c3baa0e39fc30709,Gold,11.450449870989752,0.0,0.0,0,0.4891220830898314,-9.0,Arrived early,5.0
005754cb59f8ee5cdbb5cda9d138757e,Platinum,18.00542223383944,0.0,0.0,0,0.5034295834796847,-12.0,Arrived early,5.0
00575b2023dedcc0f3e81a938834689b,Silver,7.907273289275406,0.0,0.0,0,0.4742881425726865,-3.0,Arrived early,4.0
0057f64bff87f4698b4cbd338d62a2a8,Platinum,21.793239352383157,0.0,0.0,0,0.4467547188572413,-2.0,Arrived early,4.0
0058e7db269cc11558913b42beb115d0,Platinum,13.500547163466932,0.0,0.0,0,0.4671685348958487,-7.0,Arrived early,4.0
0058f300f57d7b93c477a131a59b36c3,Gold,11.138114106521824,0.0,0.0,0,0.5492812659518649,-12.0,Arrived early,5.0
0059acd36094bf670ec8b21be6c0044c,Bronze,6.094713225588013,0.0,0.0,0,0.5054212371748771,-15.0,Arrived 14+ days early,5.0
005d8faa4cf789cf52fb880a8569880a,Platinum,13.152710271617416,0.0,0.0,0,0.4877251863058599,-11.0,Arrived early,5.0
005e32bc930906dc6b65fb9d11cce3e2,Bronze,7.011533728128669,0.0,0.0,0,0.5461502726403444,-28.0,Arrived 14+ days early,5.0
005ee3e015ec18092d7782e507cf68fe,Silver,7.388666129450186,0.0,0.0,0,0.5607271971048302,-30.0,Arrived 14+ days early,4.0
005f060d4223956c62b64e9567a36f0f,Platinum,13.708559195196438,0.0,0.0,0,0.4659832153374929,-2.0,Arrived early,3.0
005f4b46e70bbd3295a38e2fd28d6566,Silver,7.874682020469385,0.0,0.0,0,0.4972628378703053,-16.0,Arrived 14+ days early,4.0
005f6fa02633470267dcd1e3ecd0fa79,Platinum,18.615343668943524,0.0,0.0,0,0.5198394898276463,-21.0,Arrived 14+ days early,5.0
005ff4ebe100db3eebbe6f7b19a8f99a,Bronze,7.141576862029503,0.0,0.0,0,0.4793827402750676,-4.0,Arrived early,5.0
006031108b00e5f73b2426a50b50f9c0,Bronze,7.011533728128669,0.0,0.0,0,0.4853771278145077,-10.0,Arrived early,5.0
00605a8897ed9ad73b5c93bebad2541a,Gold,11.240176705107077,0.0,0.0,0,0.4679355775628063,11.0,Arrived late,5.0
00626f29f9b57d3ef7c1739ff03e944e,Gold,11.8588173496387,0.0,0.0,0,0.5049587050660171,-10.0,Arrived early,5.0
0062adafa3846d9f372d8f1bde591b24,Gold,10.32997044593414,0.0,0.0,0,0.4796717764789879,-2.0,Arrived early,5.0
0063817060d662048ed08bccecaf45d5,Silver,9.234616625319283,0.0,0.0,0,0.5271536163043611,-19.0,Arrived 14+ days early,5.0
0064a1b5f5cddd047c987b988a90c8c1,Gold,10.505198527576365,0.0,0.0,0,0.4862692962628043,-6.0,Arrived early,5.0
0064c96f536ac6250275482221834154,Platinum,15.460472990690054,0.0,0.0,0,0.5057689612113746,-17.0,Arrived 14+ days early,4.0
00651d97d964127ccfc0e2e55464876d,Gold,10.387685285250017,0.0,0.0,0,0.4556488429881968,-10.0,Arrived early,1.0
0065f6fb341f013a95a8e11cdc98d07a,Silver,7.50425591505198,0.0,0.0,0,0.4753136601099855,-6.0,Arrived early,4.0
0065f7795a38381973a373c8b4939679,Platinum,16.745972164963685,0.0,0.0,0,0.5096057832962934,-20.0,Arrived 14+ days early,4.0
0066b328e72fd82fd7420bf849c0e8b4,Bronze,7.024317843052343,0.0,0.0,0,0.4615008969485039,-4.0,Arrived early,4.0
0067d2652c12515146721538868bbd80,Platinum,15.391709600040114,0.0,0.0,0,0.4770171890972994,-16.0,Arrived 14+ days early,5.0
0068bd2e9e76c018846dbc6e2bec5ac5,Platinum,15.88804407633203,0.0,0.0,0,0.5662411478177573,-21.0,Arrived 14+ days early,5.0
006a8c1784d622ebe06bab57e72ee045,Silver,8.267234159135624,0.0,0.0,0,0.4506472730405176,11.0,Arrived late,2.0
006ab6f5e82340e927757563a9fbe7e4,Silver,8.394939421567909,0.0,0.0,0,0.4773745250141747,12.0,Arrived late,1.0
006b297ed73773b17d8874a2eb4466e8,Gold,11.782245938207192,0.0,0.0,0,0.4878025352909212,-8.0,Arrived early,5.0
006bbb235068a01d2e3e47fa09ccf53c,Gold,10.078458962671142,0.0,0.0,0,0.5002253268823396,-7.0,Arrived early,5.0
006c10bfead12ac8d90486fb4ce4e603,Platinum,15.057920215585352,0.0,0.0,0,0.4751432405551217,-8.0,Arrived early,5.0
006d763076d74d16d66e828e79ec1544,Bronze,6.660564400390631,0.0,0.0,0,0.4953142979327779,-11.0,Arrived early,5.0
006e937bd5a5e32043018a6d1521b5d5,Silver,8.546027709290536,0.0,0.0,0,0.5128974339718696,-20.0,Arrived 14+ days early,5.0
006ec5b170182812131c7d9b219c036f,Silver,7.60851452773232,0.0,0.0,0,0.5142262812447352,-20.0,Arrived 14+ days early,5.0
006f2f20cf0cd723624b99d0e8e40d0c,Gold,9.944256531943068,0.0,0.0,0,0.5098619757225457,-14.0,Arrived 14+ days early,5.0
00704e915ae0d4a236eace0267454cf9,Bronze,6.603671357231935,0.0,0.0,0,0.477584151291443,-8.0,Arrived early,4.0
00705dcbc0b9cad67abd658612770905,Platinum,20.24740571399562,0.0,0.0,0,0.458235534371626,-2.0,Arrived early,5.0
00720f160ff500d3605a1bf403eb62d9,Platinum,13.551896945432375,0.0,0.0,0,0.4829311807032844,-7.0,Arrived early,5.0
00728bae3dec9c16b2193ab7e3195eb7,Silver,9.280121040599024,0.0,0.0,0,0.5040665667710693,-1.0,Arrived early,5.0
00737247e3dc1942da2c527ef3bd2709,Gold,11.205933652685282,0.0,0.0,0,0.4570261193050771,3.0,Arrived late,1.0
0074a1d3f1995ff0538dc7197500973c,Platinum,13.104613766801217,0.0,0.0,0,0.5079818305188717,-7.0,Arrived early,5.0
00762eafc5dac5fc1574f91e9b7c9b67,Gold,9.86553520499412,0.0,0.0,0,0.4881087848372035,-12.0,Arrived early,5.0
007658319c060f337577e8a1834d5df5,Platinum,16.50168968443674,0.0,0.0,0,0.4986417737139008,-6.0,Arrived early,4.0
00765d375af0e700f61c57db00a8ee63,Bronze,6.718474895826505,0.0,0.0,0,0.4840950559276561,-9.0,Arrived early,5.0
0076a71311bb2386a353f5ba87d2aa29,Bronze,6.570012533810744,0.0,0.0,0,0.5313266017063477,-21.0,Arrived 14+ days early,5.0
00776f3807b128beca64cd0b27138d92,Silver,7.24925444891331,0.0,0.0,0,0.4639743048468921,-3.0,Arrived early,3.0
0077ba3f829303a1dce98552495c91a1,Platinum,15.391709600040114,0.0,0.0,0,0.5124298220948553,-15.0,Arrived 14+ days early,4.0
0077dc76aaf02323f03bce9b00878253,Gold,10.78025849054713,0.0,0.0,0,0.5031936120336622,0.0,Arrived early,5.0
0078108af1d2dc4b1601c744ca581b4f,Gold,12.96260437614959,0.0,0.0,0,0.4845504274532508,-7.0,Arrived early,5.0
0078bb0f0d23e922d08437b7d0e13907,Silver,8.763309236097005,0.0,0.0,0,0.4934654895686572,-8.0,Arrived early,4.0
007953b3182d5ccc9189a694f5c68163,Bronze,5.587062256212815,0.0,0.0,0,0.4566649274163464,2.0,Arrived late,1.0
00797f371bc0f6adb4d267be541a92da,Gold,11.782245938207192,0.0,0.0,0,0.5009551507188708,-14.0,Arrived 14+ days early,5.0
0079b50e9f77c1148b472818f92eaebc,Silver,8.28522927536557,0.0,0.0,0,0.5137978091338763,-17.0,Arrived 14+ days early,5.0
0079b7407a428543a7f178cc09164035,Silver,8.339708073782354,0.0,0.0,0,0.5119896912372311,-19.0,Arrived 14+ days early,4.0
007a2fab7046647dad04fe7d08c57820,Gold,9.762600642271964,0.0,0.0,0,0.5111943503814146,-11.0,Arrived early,5.0
007ad549acb91673f04eac22c0568114,Silver,7.31827395665202,0.0,0.0,0,0.5054655537496621,-16.0,Arrived 14+ days early,5.0
007b8307b6448f0425ff2001f00c1bdb,Platinum,13.2993496168444,0.0,0.0,0,0.5031688378137182,-11.0,Arrived early,4.0
007ba48697b079e78f168b051462dd1b,Platinum,14.55616276578416,0.0,0.0,0,0.536104359285896,-29.0,Arrived 14+ days early,2.0
007d9f716ead2bc8712255271a38f609,Silver,8.992488851553814,0.0,0.0,0,0.5064607868306181,-10.0,Arrived early,5.0
007e21b7a007c8f8dadfa43c9d5a91db,Gold,10.748939188076683,0.0,0.0,0,0.464361300961825,8.0,Arrived late,1.0
0083e758383b3deb6c6dac1b0b431ac0,Silver,9.100874025716916,0.0,0.0,0,0.4927091295774876,-4.0,Arrived early,5.0
00842c7d0cedb9e1edad8e9b7d148f09,Bronze,5.508129571639556,0.0,0.0,0,0.5244959610536075,-9.0,Arrived early,5.0
